task,priority,base_cost,base_points,source,source_kind,source_member,sha256,bytes,valid,candidate_cost,candidate_points,delta_cost,delta_points,reason
task145,P0_lt16,12855,15.538512,work/public-kernel-outputs/latest_lucifer_agi_core_0709/submission.zip::task145.onnx,zip,task145.onnx,047ac8be1c4a9d2e02da9e13b9f40ecfcf67c94476b70e2814f85acdecb85217,2687,False,,,,,ValidationError: Your model ir_version 13 is higher than the checker's (12).
task145,P0_lt16,12855,15.538512,work/final-v150-leading-squeeze-on-v149/task145.onnx,file,,2dbfb6f9d5ea294d2e0be0fbfd5fbb2460a1e249de794bd3bb31f95a48b4f883,3877,False,,,,,ValidationError: Your model ir_version 13 is higher than the checker's (12).
task145,P0_lt16,12855,15.538512,work/candidate_sources/beicicc_6645_repaired_current/task145.onnx,file,,785dca59706fcae267fad2eeccd7bd647ffeff21f8287decfce4d0f9e9a27136,16693,False,,,,,ValueError: official scorer rejected model
task145,P0_lt16,12855,15.538512,work/public-kernel-outputs/anazemcev_cost_optimal/tmp_build/top/task145.onnx,file,,f02747224a20ae0cf9d622cac70a6ab4785546d59656df76e5e3e87c47dd7fd6,19020,True,73358,13.796893156254812,60503,-1.7416188437451883,
task145,P0_lt16,12855,15.538512,work/new_public_kernel_outputs/20260612/seddiktrk_surgical_onnx_precision_parameter_reduction/submission.zip::submission/overrides/task145.onnx,zip,submission/overrides/task145.onnx,2efa6b55a3b702620ccfd05d0a5b85ba6c0830e71939629782e1853ebb47309a,19428,True,66157,13.900214015949631,53302,-1.6382979840503697,
task145,P0_lt16,12855,15.538512,outputs/opset-converted-blend.zip::task145.onnx,zip,task145.onnx,35df0e2566f161240128b79050077b41e6d2e7080fa409dfaaaba0abf3e138ab,19444,False,,,,,"InferenceError: [ShapeInferenceError] (op_type:Equal): A typestr: T, has unsupported type: tensor(float16)"
task145,P0_lt16,12855,15.538512,work/final-v95-small-safe-on-v94/task145.onnx,file,,648615d34481a8d54804dbafba031bc2c5d5ea4cb918f8165c2306cefe42bdee,19444,True,66157,13.900214015949631,53302,-1.6382979840503697,
task145,P0_lt16,12855,15.538512,work/more_public_sources_flat/wguesdon_6315_04_lb_neurogolf_audited_base_grafts/task145__0.onnx,file,,0c385bfd1c6c56f2507bcd8c5bd12580d0399439d85f8b6a243ebc66baee036e,19482,True,66159,13.900183785289693,53304,-1.6383282147103078,
task145,P0_lt16,12855,15.538512,work/where-zero-mask-mul-v43-candidates/task145.onnx,file,,dca9bfa8724bc3a2a853ba751bbdcf1ec6d7411fd10c912028cae2711abe7fdd,19504,True,67956,13.873384284098195,55101,-1.6651277159018054,
task145,P0_lt16,12855,15.538512,work/candidate_sources/haoran_6100_h_fp16_surgery/task145.onnx,file,,e6d8a31d183eb9df57c8b0c0713533b8e94b3e1ad52b353b6517d046abe890b4,19968,True,87757,13.617673089773739,74902,-1.9208389102262622,
task145,P0_lt16,12855,15.538512,work/final-v38-bool-cast-mul-fuse/task145.onnx,file,,56b66728666329e2dd3c2c70b5c11b0cecc7b7dbeadcc916e3420976161016e6,19982,True,69757,13.847226946929018,56902,-1.6912850530709829,
task145,P0_lt16,12855,15.538512,work/candidate_sources/haoran_6100_h_fp16_surgery_v2/task145.onnx,file,,cacde83b39351ce9974b577563b3b164ec5e349c638b3ed00b1abce059a59f75,20067,True,76957,13.748997896709183,64102,-1.7895141032908182,
task145,P0_lt16,12855,15.538512,work/comprehensive-blend/task145.onnx,file,,51049581e010445d46a436f5e6451f266b3a73d81f258c0475b957953065dcf0,21270,False,,,,,ValueError: official scorer rejected model
task145,P0_lt16,12855,15.538512,work/public-kernel-outputs/karnak_cross_source/submission.zip::task145.onnx,zip,task145.onnx,dff1a8cdb270c2c5e25ee67f582c474dab752a689729b16b4acf79db5ad889e9,25632,True,179232,12.903563664990441,166377,-2.6349483350095593,
task145,P0_lt16,12855,15.538512,work/after7113_extract/vyankteshdwivedi_neurogolf_6425_76/task145.onnx,file,,ba214c08d94449e285c0d633299c4fb31e761aaa3404c7ce74c7aaeb242b4a3f,27793,True,60157,13.995286909640956,47302,-1.5432250903590443,
task145,P0_lt16,12855,15.538512,work/public-kernel-outputs/jonathanchan_ngc26/tmp_build/top/task145.onnx,file,,b460e2bd5886bd5f42c6cd3d49fa16fdf088184d34e2e08ba1de7a01b34be826,32124,True,134981,13.187110693225081,122126,-2.3514013067749193,
task074,P0_lt16,9050,15.88948,work/public-kernel-outputs/doctorwang_wangpre/submission.zip::task074.onnx,zip,task074.onnx,cda35f0e26aac40cc26fe22a5fccaba8ea1eaf7b17118437830c00ec3342e7e9,572,False,100,20.394829814011906,,,
task074,P0_lt16,9050,15.88948,work/public-kernel-outputs/latest_massi_part7/submission.zip::task074.onnx,zip,task074.onnx,514641e9a6aadcfb6de8ec0310671f1486ac59513e61398c747ab716d4b96da5,692,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Max(13) node with name 'safe_name_7'
task074,P0_lt16,9050,15.88948,work/final-v150-leading-squeeze-on-v149/task074.onnx,file,,8462451e43594719cacf1721e0899202a8d6179c53e9440bf88b606439c7f510,708,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Max(13) node with name 'safe_name_7'
task074,P0_lt16,9050,15.88948,outputs/onnxopt-fixed-submission.zip::task074.onnx,zip,task074.onnx,35f70bd103f390b5ce6cc6bc35d43d013dd339541941f49af520fc7e756aeddc,882,False,,,,,ValidationError: Field 'type' of 'value_info' is required but missing.
task074,P0_lt16,9050,15.88948,outputs/onnxopt-optimized-submission.zip::task074.onnx,zip,task074.onnx,9644b17d6baf364e17ecf06dc322f9aa3f2daf9987c142f61c0aca0a105fd564,882,False,,,,,ValidationError: Field 'type' of 'value_info' is required but missing.
task074,P0_lt16,9050,15.88948,work/candidate_sources/beicicc_6645_repaired_current/task074.onnx,file,,b1105e38dae1e4df37735cf9f545dc3b4e68b75204db00a20bdd6a56e566ecf0,1185,False,,,,,ValueError: official scorer rejected model
task074,P0_lt16,9050,15.88948,work/comprehensive-blend/task074.onnx,file,,4721b3f5b202be6c3b32130103a28075b24a007f88a5300f692911501f623f10,1550,False,,,,,ValueError: official scorer rejected model
task074,P0_lt16,9050,15.88948,work/after7113_extract/seddiktrk_neurogolf_2026_index_surgery/task074.onnx,file,,5802c7f09b03688deae58c099c3c97edfad384ded5ebe4e56e4e1d47c334a307,1756,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Max(13) node with name 'safe_name_28'
task074,P0_lt16,9050,15.88948,work/neurogolf2026-6254.zip::submission/task074.onnx,zip,submission/task074.onnx,8194b1eba8a395566d686766b74869219cdfdaec5105dbad5f36b6ef32435be8,1824,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Max(13) node with name 'safe_name_29'
task074,P0_lt16,9050,15.88948,work/beicicc-6233.zip::submission/task074.onnx,zip,submission/task074.onnx,d94bfecafd4a4bfa2fb9a67e6f7bcc9990baaabc54d2f241de1c7ead98f00e3c,1846,False,,,,,ValueError: official scorer rejected model
task074,P0_lt16,9050,15.88948,work/public-kernel-outputs/franksunp_v20/submission.zip::task074.onnx,zip,task074.onnx,44fd638081e42d787f9d28b42d80a3e3fee17a3bbc0758406941e1abb91c7ddc,1848,True,557329,11.76908899119117,548279,-4.120391008808831,
task074,P0_lt16,9050,15.88948,work/datasets/afr5501/task074.onnx,file,,9877ccf014bf024c40e2b0fd918861d9a6e46ab1f995fc9123ae268431fef16f,1862,True,583413,11.72334938066487,574363,-4.1661306193351315,
task074,P0_lt16,9050,15.88948,work/candidate_sources/haoran_6100_h_fp16_surgery/task074.onnx,file,,75bfad910ca26958b88cb4b596524af010d6e86039966928aabc35bb84d87734,1876,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Max(13) node with name 'safe_name_30'
task074,P0_lt16,9050,15.88948,work/candidate_sources/haoran_6100_h_fp16_surgery_v2/task074.onnx,file,,223eff1fd3ac985f96cc3eec4be6153198aa67835ba369863fa2fac47587f768,1879,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Max(13) node with name 'safe_name_30'
task074,P0_lt16,9050,15.88948,work/public-datasets/jvlegend_v136/task074.onnx,file,,8a54887a5f8d8edf8e2e16e03d46839cbd53db1317f8b833ff66b1f8916e2a4c,2235,True,388879,12.128976479771318,379829,-3.760503520228683,
task074,P0_lt16,9050,15.88948,work/onnxsim-optimizations/task074.onnx,file,,bcf43ab983775b68cdfecb49f010428edff3061f2e9448c99a2c7d1c1414b577,2453,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Max(13) node with name 'safe_name_29'
task074,P0_lt16,9050,15.88948,work/datasets/google_neurogolf_public/task074.onnx,file,,68eceec298018e1d2c3aab0ebaa1ddde0bd083078cc42087eaeb6b223b3efa4a,6982,True,901811,11.287839757278704,892761,-4.601640242721297,
task074,P0_lt16,9050,15.88948,work/public-kernel-outputs/latest_lucifer_agi_core_0709/submission.zip::task074.onnx,zip,task074.onnx,81290ba00b6d94e25fa9d63683dd8ea348c76ade097e18abe670547602e8aad3,7881,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Equal(13) node with name 'output'
task074,P0_lt16,9050,15.88948,work/final-v161-lucifer-seddik-boris-on-v159/task074.onnx,file,,1da6eb4193b945cd8e974b30162f8ecc40231d1f4ffa8786285179e299df351e,8001,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Equal(13) node with name 'output'
task074,P0_lt16,9050,15.88948,work/final-v125-v122-mechanical-highcost/task074.onnx,file,,21eb5587fef3bd64b55f845386fb89c12789cef2c04b73b4ad4bdccdcc22f86b,15506,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Equal(13) node with name 'output'
task219,P0_lt16,8739,15.924449,work/public-kernel-outputs/yuto_ensemble_full/task219.onnx,file,,c9003c2c3d07cfc818156206c772865f45942b75550b50d8ae7c890bf3237fcc,114,False,0,25.0,,,
task219,P0_lt16,8739,15.924449,work/public-kernel-outputs/doctorwang_wangpre/submission.zip::task219.onnx,zip,task219.onnx,cda35f0e26aac40cc26fe22a5fccaba8ea1eaf7b17118437830c00ec3342e7e9,572,False,100,20.394829814011906,,,
task219,P0_lt16,8739,15.924449,work/public-kernel-outputs/karnak_cross_source/submission.zip::task219.onnx,zip,task219.onnx,d7675f6bdd6729aca7eff93bb17aac7d75c58755ede28279a839caa07c382ef0,623,False,110,20.299519634207584,,,
task219,P0_lt16,8739,15.924449,work/candidate_sources/beicicc_6645_repaired_current/task219.onnx,file,,521c82a17764f46b0f976e82a9e6ab056ba505d6b050a790a736abd62e757339,932,False,,,,,ValueError: official scorer rejected model
task219,P0_lt16,8739,15.924449,outputs/onnxopt-fixed-submission.zip::task219.onnx,zip,task219.onnx,2c35df652dd533c5152041a14b01ed4c0ae345f99f2fc78c47afc4c69f21f235,1875,False,,,,,ValidationError: Field 'type' of 'value_info' is required but missing.
task219,P0_lt16,8739,15.924449,outputs/onnxopt-optimized-submission.zip::task219.onnx,zip,task219.onnx,8542902a3d3b3cd61108fe7fd3d843c4ad98df1798fd473742e34a4996690dd4,1875,False,,,,,ValidationError: Field 'type' of 'value_info' is required but missing.
task219,P0_lt16,8739,15.924449,work/public-kernel-outputs/latest_lucifer_agi_core_0709/submission.zip::task219.onnx,zip,task219.onnx,e70d1a9886048ef709140e482cf6b5484c35855dc26bef76dfdd7ed45d928a25,7381,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Mul(14) node with name 'safe_name_32'
task219,P0_lt16,8739,15.924449,work/public-kernel-outputs/latest_massi_part7/submission.zip::task219.onnx,zip,task219.onnx,2b4d4db69e1cf57c924d05c81aa24c828791145973933e31cf7938eb3d8565a8,7473,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Mul(14) node with name 'safe_name_32'
task219,P0_lt16,8739,15.924449,work/final-v161-lucifer-seddik-boris-on-v159/task219.onnx,file,,b90add754f9a616658023f986e451508b8e06b4b471ac78d9edb79c720f19f71,9609,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Mul(14) node with name 'safe_name_32'
task219,P0_lt16,8739,15.924449,work/v149-leading-reshape-candidates/task219.onnx,file,,81aca9de4eae33e6d4cff361cac6e9979785a8992d239ae7d536efad37c8b77b,10421,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Mul(14) node with name 'safe_name_32'
task219,P0_lt16,8739,15.924449,work/v153-legacy-simplifier-candidates/try_variadic_maxmin_flatten_v32/task219.onnx,file,,99fb18128655f5e5a7a5f28d7360b66736c142a07f974795ae204d3893adccd5,10469,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Mul(14) node with name 'safe_name_32'
task219,P0_lt16,8739,15.924449,work/final-v150-leading-squeeze-on-v149/task219.onnx,file,,89c5fd4a0fc2362630f6c1b2428d799e40e326dcc2b19fb54eceb27f1a186eff,10569,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Mul(14) node with name 'safe_name_32'
task219,P0_lt16,8739,15.924449,work/v153-legacy-simplifier-candidates/try_slice_bypass_v28/task219.onnx,file,,21eafc8cc9d839a00b4f9d59927fdcbc2d17cd984768d0c8073dfa210be4163f,10814,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Mul(14) node with name 'safe_name_35'
task219,P0_lt16,8739,15.924449,work/v136-leading-reshape-on-v135-candidates/task219.onnx,file,,1ae66c80d89d7d032d9ee7d581f048385ad92d7873565c592baeeef8be055de9,11064,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Mul(14) node with name 'safe_name_32'
task219,P0_lt16,8739,15.924449,work/public-kernel-outputs/latest_llcc_724370/submission.zip::task219.onnx,zip,task219.onnx,56865ce7e997c0c16d79bc27be4d730e92293b05b8a87c3556c1748b435c04a7,11107,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Mul(14) node with name 'safe_name_32'
task219,P0_lt16,8739,15.924449,work/final-v139-latest-urad-frank-on-v138/task219.onnx,file,,1dad58a8d35f8b6ab398282487ff71e5dd1c559b0085ca21b2eb5f62a304351c,11346,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Mul(14) node with name 'safe_name_32'
task219,P0_lt16,8739,15.924449,work/final-v128-frank723731-plus-prv4/task219.onnx,file,,432c3e4d5e9be395a840e488a2c7d5fda62d1566cc1b48638c8560f6bed9b203,11579,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Mul(14) node with name 'safe_name_33'
task219,P0_lt16,8739,15.924449,work/latest_public_20260706/lucifer_chimera/submission.zip::task219.onnx,zip,task219.onnx,1e8b6eebd6464ac99ed9c1b37d67bc7e251aeb271d88811c77f89c2709571d17,11614,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Mul(14) node with name 'safe_name_281'
task219,P0_lt16,8739,15.924449,work/public-kernel-outputs/latest_boris_0421/submission.zip::task219.onnx,zip,task219.onnx,e268dc03c0edc4ebc7f7fec0e6e20f17dbc4e3a7d7bcf951786cdfaf9e985745,11632,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Mul(14) node with name 'safe_name_33'
task219,P0_lt16,8739,15.924449,work/after7113_extract/vyankteshdwivedi_neurogolf_6425_76/task219.onnx,file,,0dd1602c99c9b762184d2010f525ea3fda037f05c54b79019cf5562dc33da508,16584,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Mul(14) node with name 'safe_name_58'
task219,P0_lt16,8739,15.924449,work/v89-mechanical-on-v88-candidates/fuse/task219.onnx,file,,1922c0e77d3e9d8d86ad15f2ee0a5c632661858e696464164954b9b4979dc4c2,16711,True,59269,14.010158317302409,50530,-1.9142906826975903,
task219,P0_lt16,8739,15.924449,outputs/opset-converted-blend.zip::task219.onnx,zip,task219.onnx,a0944ce35e19a52390a3b04ff4de210f7d21296becd404274cb4aec64c1b1399,16939,False,,,,,"ValidationError: Node with schema(::Pad:2) has input size 2 not in range [min=1, max=1].

==> Context: Bad node spec for node. Name:  OpType: Pad"
task219,P0_lt16,8739,15.924449,work/final-v95-small-safe-on-v94/task219.onnx,file,,0057b34c82312089713b4a039a709d7b9284ab16679c232f18c6b4c019468cf1,16939,True,59281,14.009955871076496,50542,-1.9144931289235032,
task219,P0_lt16,8739,15.924449,work/final-v56-singleton-reduce/task219.onnx,file,,0bdf8a71f44a1b857fd1da78bf43b0d7635a3d779addceb96123898c45b8d538,17061,True,79197,13.72030630170278,70458,-2.2041426982972183,
task219,P0_lt16,8739,15.924449,work/more_public_sources_flat/thbdh5765_6285_35_lb_neurogolf_verified_merge/task219__0.onnx,file,,806239f1a8eadcd72b7f895e9ada0c3ce2ff4b86009467e2f0df7fff12b6576b,17171,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Mul(14) node with name 'safe_name_70'
task219,P0_lt16,8739,15.924449,work/more_public_sources_flat/biohack44_surgical_onnx_new_version_with_best_public/task219__0.onnx,file,,096093de6a1f922c7d29ca4dad5303aa30a1219b567b13ddc2d8bc04a9333aee,17429,True,59385,14.008203051791659,50646,-1.9162459482083403,
task219,P0_lt16,8739,15.924449,work/new_kernel_outputs/galaxy_public_artifact_v1/submission.zip::task219.onnx,zip,task219.onnx,a3ca127a99e69f2f092139f41da35e9bea5cdf7d351b6161840f23a4a03edfcb,18397,True,84847,13.651395086474174,76108,-2.2730539135258248,
task219,P0_lt16,8739,15.924449,work/neurogolf-mechanical-opt-v3-output/submission.zip::task219.onnx,zip,task219.onnx,ed6f575146b25b4fb196a935f2bafc1b164949965336bb2707227624d619125e,19286,True,84850,13.651359729337628,76111,-2.2730892706623713,
task219,P0_lt16,8739,15.924449,work/kaggle-mechanical-opt-v2-output/submission.zip::task219.onnx,zip,task219.onnx,054e38eb41f468a9ac05e9bb42cccb029a725849c9a4905f8a6e0e6ec4639230,21700,True,85015,13.649417009508413,76276,-2.275031990491586,
task157,P1_16_16p7,6847,16.168434,work/public-kernel-outputs/doctorwang_wangpre/submission.zip::task157.onnx,zip,task157.onnx,cda35f0e26aac40cc26fe22a5fccaba8ea1eaf7b17118437830c00ec3342e7e9,572,False,100,20.394829814011906,,,
task157,P1_16_16p7,6847,16.168434,work/candidate_sources/beicicc_6645_repaired_current/task157.onnx,file,,93a27912b286f1302a788c6bbc0986c71dc8f38eef4c1b367c77233938c76a88,1313,False,,,,,ValueError: official scorer rejected model
task157,P1_16_16p7,6847,16.168434,outputs/onnxopt-fixed-submission.zip::task157.onnx,zip,task157.onnx,730fb0f5d64447e9ae5765534bd26b9f7cb44dba955c4f66aa93af04d0d8ef82,3591,False,,,,,ValidationError: Field 'type' of 'value_info' is required but missing.
task157,P1_16_16p7,6847,16.168434,outputs/onnxopt-optimized-submission.zip::task157.onnx,zip,task157.onnx,6adbd2c8faf1f7e8a319bb4ddc7cb33a3b90cbb3f8af2b252a5616925fde2263,3591,False,,,,,ValidationError: Field 'type' of 'value_info' is required but missing.
task157,P1_16_16p7,6847,16.168434,work/beicicc-6233.zip::submission/task157.onnx,zip,submission/task157.onnx,105e32f32e2a0b642b74d6f38352dab53f986938183753c6d8400d5a41f71419,11155,False,,,,,ValueError: official scorer rejected model
task157,P1_16_16p7,6847,16.168434,work/public-datasets/afr1ste_6323/task157.onnx,file,,ee659eb3d760a0114f9a3bd22ebc39da677cf54cdeee5f8ef9b78fb18e66b0aa,11155,False,,,,,ValueError: official scorer rejected model
task157,P1_16_16p7,6847,16.168434,work/datasets/afr5501/task157.onnx,file,,c4a11b9d14241a4fa2bc9c6068e85f74324418dd4b47859ce3e8e602a76f57ec,11163,False,,,,,ValueError: official scorer rejected model
task157,P1_16_16p7,6847,16.168434,work/public-kernel-outputs/latest_massi_part7/submission.zip::task157.onnx,zip,task157.onnx,4628b513d80fbacf0adac383e5a4a49a9dc9b6350f30404a85d4f5684f1ba9ef,16848,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_57'
task157,P1_16_16p7,6847,16.168434,work/public-kernel-outputs/latest_lucifer_agi_core_0709/submission.zip::task157.onnx,zip,task157.onnx,153580a8c590c41a5658665300d1a69e8875d79dc8e1088354516dc5f78dea1a,17636,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_57'
task157,P1_16_16p7,6847,16.168434,work/public-kernel-outputs/aliafzal_tiny_onnx/submission.zip::task157.onnx,zip,task157.onnx,68922d37127fa2ab7c42047b521288750782f4d50e432a4308ef7738d2829abf,18816,True,222095,12.689139502752699,215248,-3.4792944972473023,
task157,P1_16_16p7,6847,16.168434,work/public-kernel-outputs/franksunp_arthur_v8_v2/submission.zip::task157.onnx,zip,task157.onnx,4bbb85034898ed5c7cf2bbaa79344cfe715a8c4a9ab4ee5531fea7b078090e9e,18816,True,222095,12.689139502752699,215248,-3.4792944972473023,
task157,P1_16_16p7,6847,16.168434,work/final-v161-lucifer-seddik-boris-on-v159/task157.onnx,file,,4a6254c1ad16977b28c2f462b8fd9834ff26d30d688ebcb99f4bec4631944ca0,39134,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_57'
task157,P1_16_16p7,6847,16.168434,work/public-kernel-outputs/latest_kutenk_726153/submission.zip::task157.onnx,zip,task157.onnx,8f202add21c7f2e5d90f56d6bee600f01a089a505509fdd988c8e745001fc8d6,39205,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_57'
task157,P1_16_16p7,6847,16.168434,work/public-kernel-outputs/latest_ryosuke_726648/submission.zip::task157.onnx,zip,task157.onnx,b6ff25ee8ff7cbd15c2fe3a6fe51ed2135735b7cb940603aa9f05d7cd8b708c1,39276,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_57'
task157,P1_16_16p7,6847,16.168434,work/final-v128-frank723731-plus-prv4/task157.onnx,file,,f04e494de07756062b752112057885f2e00ce9b986a738a4889b7feeaf2ec9f9,46553,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_56'
task157,P1_16_16p7,6847,16.168434,work/public-kernel-outputs/latest_hongbin_sparse/submission.zip::task157.onnx,zip,task157.onnx,ca4069922e4c2b4d80fb74d2fd49e4d87c474d2dfdb3635129f46cabcb8560e0,46587,False,,,,,"InferenceError: [ShapeInferenceError] (op_type:ScatterElements, node name: ch1_active_flat_1): data typestr: T, has unsupported type: sparse_tensor(bool)"
task157,P1_16_16p7,6847,16.168434,work/next_outputs/udit_7237_17/submission.zip::task157.onnx,zip,task157.onnx,83cbe69027c11db0e5be60fb5ec8e7a146af632891f73c73c78c294799357a4c,46629,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_56'
task157,P1_16_16p7,6847,16.168434,work/hongbin-densify-all-on-v138/task157.onnx,file,,5e0ea713444e71a75d8ede985e8856a01865056564fa21a78f6236704e12b3fc,46629,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_56'
task157,P1_16_16p7,6847,16.168434,work/final-v150-leading-squeeze-on-v149/task157.onnx,file,,cd4fdf99d6d38764f734dd03a593b9f23de4e65a47e7cb187f7b5452dcb31cef,48367,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_57'
task157,P1_16_16p7,6847,16.168434,work/public-kernel-outputs/latest_udit_724349/submission.zip::task157.onnx,zip,task157.onnx,7f4705c09568b67fd39a2688d7ed587667457d0490786020842bdd1c97ec262a,48729,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_58'
task157,P1_16_16p7,6847,16.168434,work/public-kernel-outputs/latest_biohack_1311_retry/_src_A/task157.onnx,file,,ea431e07e6165c541bda1e1163c8cefa3851ce6988375cf43889131046393a9b,48801,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_57'
task157,P1_16_16p7,6847,16.168434,work/final-v139-latest-urad-frank-on-v138/task157.onnx,file,,c8d427765efef5754fe46eb56eb56a668f3fa4e02c78ab3506bc555319a77f4f,48825,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_58'
task157,P1_16_16p7,6847,16.168434,work/public-kernel-outputs/latest_ryosuke_724362/submission.zip::task157.onnx,zip,task157.onnx,6988f7858e7589d207af1d10b56183f2f97c4f71cad2ecbb66dae0ece24273d7,48896,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_57'
task157,P1_16_16p7,6847,16.168434,work/hf-neurogolf/submission/task157.onnx,file,,c48760fdb2385317c1532d6790a1161bc91ea5cd789c1b51f5317ee7c27f34f9,48906,False,31311,14.648275247511839,,,
task157,P1_16_16p7,6847,16.168434,work/final-v136-reshape-plus-squeeze-on-v135/task157.onnx,file,,232e0fdcdbfc103ff9345f8ea212a74e261209810b6c614c505383414330918d,48971,False,,,,,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Sub(14) node with name 'safe_name_58'
task157,P1_16_16p7,6847,16.168434,work/public-kernel-outputs/jonathanchan_ngc26/tmp_build/top/task157.onnx,file,,4656d1026d5c964ff0889e0058383ac8891583d148f45aa54500857b66a6858a,49460,True,85241,13.646762182274843,78394,-2.5216718177251582,
task157,P1_16_16p7,6847,16.168434,work/public-kernel-outputs/franksunp_v24/submission.zip::task157.onnx,zip,task157.onnx,30c2a314980581e711644ea0e597ff8cf16bf7209a11f6048f31605f42979b1d,49526,True,85241,13.646762182274843,78394,-2.5216718177251582,
task157,P1_16_16p7,6847,16.168434,work/public-kernel-outputs/thisray_4808_post_update/submission.zip::task157.onnx,zip,task157.onnx,5e26e4e0343f9a378ffc80f22135c08407f76cc09485eb42617d2c10256ab2a3,49526,True,85241,13.646762182274843,78394,-2.5216718177251582,
task157,P1_16_16p7,6847,16.168434,work/public-kernel-outputs/anazemcev_cost_optimal/tmp_build/top/task157.onnx,file,,b531633bca12249929ec9cd9f172f5ff1078c272045fbde8c096577c9aa07336,49702,True,79930,13.711093469379936,73083,-2.4573405306200655,
